bandwidth,latency,packet_loss,devices,load,congestion
270,4739.647,6,6,47.04122047923853,1
270,5650.0019999999995,6,6,40.601491548423596,1
270,5262.734,6,6,43.11216155755617,1
270,4948.394,6,6,45.39040285495547,1
270,3912.3579999999997,6,6,54.96342082559944,1
2214,1447.073,0,20,324.4692741082918,1
270,6618.973999999999,6,6,35.437842418152364,1
90,0.009000000000000001,2,2,89.99919000728994,0
270,5650.0019999999995,6,6,40.601491548423596,1
270,5262.734,6,6,43.11216155755617,1
180,9415.498,4,4,17.28193889528854,1
180,9245.839,4,4,17.568107404381426,1
180,6985.785,4,4,22.540050852859174,1
180,9313.697,4,4,17.45251969298691,1
180,6985.785,4,4,22.540050852859174,1
180,10629.846000000001,4,4,15.477419047509313,1
180,6456.0779999999995,4,4,24.14137834931448,1
180,9955.144,4,4,16.43063751603813,1
180,9458.28,4,4,17.211243148969047,1
180,9955.144,4,4,16.43063751603813,1
180,9245.839,4,4,17.568107404381426,1
180,8947.267,4,4,18.09542259195415,1
180,6456.0779999999995,4,4,24.14137834931448,1
180,8115.86,4,4,19.74580566178068,1
180,8947.267,4,4,18.09542259195415,1
180,8747.383,4,4,18.466495058212036,1
180,6948.473,4,4,22.645859148040135,1
180,6204.469999999999,4,4,24.984488796538816,1
180,8747.383,4,4,18.466495058212036,1
180,9415.498,4,4,17.28193889528854,1
180,6917.167,4,4,22.73540522765277,1
180,6653.514,4,4,23.51860857640033,1
180,8115.86,4,4,19.74580566178068,1
180,9458.28,4,4,17.211243148969047,1
180,6299.816,4,4,24.65815576721386,1
180,6948.473,4,4,22.645859148040135,1
180,10629.846000000001,4,4,15.477419047509313,1
180,6204.469999999999,4,4,24.984488796538816,1
180,6299.816,4,4,24.65815576721386,1
180,6917.167,4,4,22.73540522765277,1
180,6653.514,4,4,23.51860857640033,1
180,9313.697,4,4,17.45251969298691,1
2080,751.518,2,18,470.44906189944953,1
2080,751.518,2,18,470.44906189944953,1
2070,1003.8849999999999,0,20,406.21093525826086,1
1996,1297.02,2,18,344.7945599080548,1
2068,1397.3899999999999,0,20,333.696227981263,1
2068,1397.3899999999999,0,20,333.696227981263,1
2066,646.912,2,18,491.8295573776863,0
90,0.009000000000000001,2,2,89.99919000728994,0
90,0.008,2,2,89.99928000575996,0
1886,890.0519999999999,2,18,424.3269497347163,1
90,0.002,2,2,89.99982000035999,0
90,0.008,2,2,89.99928000575996,0
90,0.009000000000000001,2,2,89.99919000728994,0
90,0.008,2,2,89.99928000575996,0
360,3938.529,8,8,72.89620046779112,1
90,0.003,2,2,89.99973000081,0
270,4601.884,6,6,48.19807050627967,1
270,5062.614,6,6,44.535245027969786,1
270,5062.614,6,6,44.535245027969786,1
270,3152.003,6,6,65.02885474793732,1
270,3843.371,6,6,55.746297361899394,1
1884,993.7589999999999,2,18,400.24897693251796,1
180,8114.948,4,4,19.747781336766813,1
180,6134.329,4,4,25.230123253357114,1
180,7035.784,4,4,22.399805669241484,1
180,5129.177000000001,4,4,29.367727510561366,1
180,6895.281,4,4,22.79842858031272,1
180,7035.784,4,4,22.399805669241484,1
180,8114.948,4,4,19.747781336766813,1
180,7337.898,4,4,21.588174861337954,1
180,5129.177000000001,4,4,29.367727510561366,1
180,8341.331,4,4,19.269202643606143,1
180,6329.473,4,4,24.558382301155895,1
180,6635.2570000000005,4,4,23.574844959377266,1
180,7337.898,4,4,21.588174861337954,1
180,6895.281,4,4,22.79842858031272,1
180,6635.2570000000005,4,4,23.574844959377266,1
180,5454.778,4,4,27.886319250638827,1
180,6134.329,4,4,25.230123253357114,1
180,8341.331,4,4,19.269202643606143,1
180,6329.473,4,4,24.558382301155895,1
180,5454.778,4,4,27.886319250638827,1
180,9215.617,4,4,17.620081097402146,1
180,8801.812,4,4,18.36395148162401,1
180,8613.407000000001,4,4,18.723850971877088,1
180,8613.407000000001,4,4,18.723850971877088,1
180,8566.523,4,4,18.815613572454694,1
180,8566.523,4,4,18.815613572454694,1
180,8801.812,4,4,18.36395148162401,1
180,9215.617,4,4,17.620081097402146,1
180,8384.709,4,4,19.18013653912977,1
180,8384.709,4,4,19.18013653912977,1
2126,937.2009999999999,0,20,411.9345385429803,1
2126,937.2009999999999,0,20,411.9345385429803,1
1892,797.394,2,18,453.9906108510432,1
46,0.0,1,1,46.0,0
46,0.0,1,1,46.0,0
46,0.0,1,1,46.0,0
46,0.0,1,1,46.0,0
2094,987.558,2,18,416.59161644591,1
2784,962.356,4,16,1282.1322940383907,1
2784,368.722,4,16,1838.2111195699347,1
2784,368.722,4,16,1838.2111195699347,1
2784,358.31600000000003,4,16,1852.293575279979,1
2870,903.236,2,18,1321.959021372021,1
1874,676.293,2,18,471.27799257051123,0
1874,676.293,2,18,471.27799257051123,0
90,0.009000000000000001,2,2,89.99919000728994,0
90,0.009000000000000001,2,2,89.99919000728994,0
90,0.006,2,2,89.99946000323999,0
90,0.001,2,2,89.99991000009001,0
2784,907.3520000000001,4,16,1319.1062792814332,1
90,0.004,2,2,89.99964000144,0
2784,907.3520000000001,4,16,1319.1062792814332,1
90,0.003,2,2,89.99973000081,0
2870,1333.8909999999998,2,18,1078.0280655780412,1
90,0.006,2,2,89.99946000323999,0
90,0.005,2,2,89.99955000224999,0
90,0.009000000000000001,2,2,89.99919000728994,0
90,0.009000000000000001,2,2,89.99919000728994,0
90,0.009000000000000001,2,2,89.99919000728994,0
1976,2437.08,0,20,240.32027185867074,1
360,13409.438,8,8,24.983625315574418,1
360,13409.438,8,8,24.983625315574418,1
360,5505.094,8,8,55.34124487670739,1
360,5822.799,8,8,52.76426874073236,1
360,9913.743999999999,8,8,32.9859304011529,1
360,8012.710999999999,8,8,39.943586341556944,1
360,9913.743999999999,8,8,32.9859304011529,1
360,12365.959,8,8,26.934094291326197,1
360,8435.792,8,8,38.1526002268808,1
360,5505.094,8,8,55.34124487670739,1
360,5822.799,8,8,52.76426874073236,1
360,4044.5960000000005,8,8,71.36349471791199,1
90,0.008,2,2,89.99928000575996,0
360,12365.959,8,8,26.934094291326197,1
360,11433.287,8,8,28.95453149275811,1
360,14317.608,8,8,23.502364076688735,1
2870,1383.478,2,18,1055.6002614666465,1
360,11711.446,8,8,28.3209321740422,1
360,8435.792,8,8,38.1526002268808,1
360,8012.710999999999,8,8,39.943586341556944,1
360,12799.528,8,8,26.087848801785103,1
360,14606.152,8,8,23.06782607269236,1
360,11433.287,8,8,28.95453149275811,1
360,14606.152,8,8,23.06782607269236,1
360,11711.446,8,8,28.3209321740422,1
360,12799.528,8,8,26.087848801785103,1
360,7777.1939999999995,8,8,41.01538601060886,1
360,9468.591999999999,8,8,34.38857871239991,1
360,4502.242,8,8,65.42787467363304,1
360,14317.608,8,8,23.502364076688735,1
360,9468.591999999999,8,8,34.38857871239991,1
360,7777.1939999999995,8,8,41.01538601060886,1
90,0.009000000000000001,2,2,89.99919000728994,0
270,16386.732,6,6,15.529082751146104,1
270,14276.109999999999,6,6,17.674656702524402,1
1980,1257.9389999999999,0,20,359.6199897340008,1
270,16386.732,6,6,15.529082751146104,1
270,14003.685000000001,6,6,17.99557908607119,1
270,14003.685000000001,6,6,17.99557908607119,1
270,14276.109999999999,6,6,17.674656702524402,1
270,15924.659,6,6,15.953054061532349,1
270,15924.659,6,6,15.953054061532349,1
270,14604.401,6,6,17.302810918535098,1
270,14604.401,6,6,17.302810918535098,1
180,18150.068,4,4,9.399444430171213,1
180,15674.355,4,4,10.795020257155375,1
180,15674.355,4,4,10.795020257155375,1
180,18150.068,4,4,9.399444430171213,1
180,16287.514000000001,4,4,10.412139073321935,1
180,16287.514000000001,4,4,10.412139073321935,1
104,0.009000000000000001,2,2,103.99906400842393,0
2870,989.0029999999999,2,18,1264.955357030633,1
2160,1403.153,0,20,343.71511093966967,1
104,0.001,2,2,103.999896000104,0
2870,2695.696,2,18,680.7919266086822,1
2870,2695.696,2,18,680.7919266086822,1
2076,3362.309,0,20,189.8077371410416,1
104,0.009000000000000001,2,2,103.99906400842393,0
104,0.009000000000000001,2,2,103.99906400842393,0
2870,2079.586,2,18,816.9929334657321,1
2132,1408.387,0,20,341.30727329121106,1
2132,1408.387,0,20,341.30727329121106,1
104,0.009000000000000001,2,2,103.99906400842393,0
104,0.01,2,2,103.99896001039988,0
2784,665.569,4,16,1510.59487778651,1
2146,1314.189,0,20,346.55769256530044,1
2146,1314.189,0,20,346.55769256530044,1
2870,2233.867,2,18,778.0159171666614,1
104,0.009000000000000001,2,2,103.99906400842393,0
1938,2298.593,0,20,241.92132827541926,1
90,0.005,2,2,89.99955000224999,0
104,0.003,2,2,103.999688000936,0
90,0.008,2,2,89.99928000575996,0
2870,967.84,2,18,1278.5592324579234,1
90,0.008,2,2,89.99928000575996,0
90,0.008,2,2,89.99928000575996,0
90,0.005,2,2,89.99955000224999,0
104,0.001,2,2,103.999896000104,0
90,0.009000000000000001,2,2,89.99919000728994,0
90,0.008,2,2,89.99928000575996,0
1960,731.433,2,18,473.59614839268977,1
90,0.009000000000000001,2,2,89.99919000728994,0
2870,1494.829,2,18,1008.4859523438279,1
450,6079.056,10,10,63.56779774026368,1
90,0.009000000000000001,2,2,89.99919000728994,0
450,5496.955,10,10,69.26321638367513,1
450,5496.955,10,10,69.26321638367513,1
104,0.006,2,2,103.99937600374398,0
2066,987.604,0,20,402.4946619145463,1
450,5311.066000000001,10,10,71.3033265695526,1
450,6079.056,10,10,63.56779774026368,1
450,5685.085,10,10,67.31402816867698,1
450,5685.085,10,10,67.31402816867698,1
450,5311.066000000001,10,10,71.3033265695526,1
360,7961.6230000000005,8,8,40.171294864780634,1
360,6191.4980000000005,8,8,50.059111467457825,1
360,5720.758,8,8,53.56538652336537,1
360,6191.4980000000005,8,8,50.059111467457825,1
360,9361.219000000001,8,8,34.74494651642823,1
360,8134.928000000001,8,8,39.40917760928165,1
360,8134.928000000001,8,8,39.40917760928165,1
360,6021.3150000000005,8,8,51.272446827980225,1
360,10867.534,8,8,30.334861480068227,1
360,7587.821,8,8,41.91983042031267,1
360,8310.976,8,8,38.664045530780015,1
360,9361.219000000001,8,8,34.74494651642823,1
360,8310.976,8,8,38.664045530780015,1
360,10867.534,8,8,30.334861480068227,1
360,6021.3150000000005,8,8,51.272446827980225,1
360,5720.758,8,8,53.56538652336537,1
360,7961.6230000000005,8,8,40.171294864780634,1
360,10061.771,8,8,32.544517509899634,1
360,7587.821,8,8,41.91983042031267,1
360,10061.771,8,8,32.544517509899634,1
360,9563.222,8,8,34.080510662371765,1
360,9563.222,8,8,34.080510662371765,1
270,13600.823999999999,6,6,18.492107020809236,1
270,11041.366999999998,6,6,22.422703335925235,1
270,15635.315999999999,6,6,16.23053027667163,1
2870,1259.1699999999998,2,18,1113.6833438829303,1
270,15839.502,6,6,16.033728313343232,1
270,12236.912,6,6,20.397506608792142,1
270,13296.462,6,6,18.885791463650236,1
270,15839.502,6,6,16.033728313343232,1
270,13600.823999999999,6,6,18.492107020809236,1
270,13296.462,6,6,18.885791463650236,1
2060,1903.895,0,20,276.86951491014656,1
270,12484.26,6,6,20.023345737919616,1
270,13872.845,6,6,18.153890530023006,1
270,13872.845,6,6,18.153890530023006,1
270,14479.03,6,6,17.442953466722397,1
270,10714.35,6,6,23.04865400128902,1
270,11041.366999999998,6,6,22.422703335925235,1
270,15268.181999999999,6,6,16.596814567233142,1
270,10714.35,6,6,23.04865400128902,1
270,15635.315999999999,6,6,16.23053027667163,1
270,12484.26,6,6,20.023345737919616,1
270,15268.181999999999,6,6,16.596814567233142,1
270,12236.912,6,6,20.397506608792142,1
270,14479.03,6,6,17.442953466722397,1
180,15202.587,4,4,11.109337045991483,1
180,17409.524999999998,4,4,9.777547220800104,1
104,0.001,2,2,103.999896000104,0
180,16359.203000000001,4,4,10.369139643104582,1
180,15202.587,4,4,11.109337045991483,1
180,15069.646,4,4,11.201242392022824,1
180,17409.524999999998,4,4,9.777547220800104,1
180,15928.528999999999,4,4,10.632938042047247,1
180,15069.646,4,4,11.201242392022824,1
180,16359.203000000001,4,4,10.369139643104582,1
180,15690.998,4,4,10.784256279942039,1
180,15928.528999999999,4,4,10.632938042047247,1
180,15690.998,4,4,10.784256279942039,1
180,14923.265000000001,4,4,11.3042143052948,1
180,14923.265000000001,4,4,11.3042143052948,1
104,0.009000000000000001,2,2,103.99906400842393,0
2784,1657.383,4,16,946.7961524552538,1
2224,1963.387,0,20,271.31117197990005,1
104,0.005,2,2,103.99948000259998,0
2870,1610.274,2,18,963.8834850287748,1
104,0.006,2,2,103.99937600374398,0
2870,1511.803,2,18,1001.6709112936006,1
104,0.005,2,2,103.99948000259998,0
104,0.009000000000000001,2,2,103.99906400842393,0
2784,834.48,4,16,1371.5058218132658,1
104,0.004,2,2,103.999584001664,0
2204,1783.585,0,20,292.4286486670966,1
2870,1260.089,2,18,1113.230496675131,1
104,0.003,2,2,103.999688000936,0
2870,2340.413,2,18,753.2002779297052,1
2202,1007.0349999999999,0,20,399.5944266044189,1
104,0.001,2,2,103.999896000104,0
630,8411.723,14,14,66.93779661811126,1
630,8606.081,14,14,65.58345697896989,1
630,7490.995,14,14,74.19625144049667,1
630,7490.995,14,14,74.19625144049667,1
630,8411.723,14,14,66.93779661811126,1
630,8606.081,14,14,65.58345697896989,1
540,8500.377999999999,12,12,56.83984363569534,1
540,12753.002,12,12,39.264154836885794,1
540,8783.844000000001,12,12,55.19303046941468,1
540,10910.178,12,12,45.33937276168333,1
540,13554.863,12,12,37.10100191255665,1
540,10604.687,12,12,46.53292243039385,1
540,10265.17,12,12,47.93536182765107,1
540,9710.929,12,12,50.415794932447035,1
540,13476.579,12,12,37.301630447359145,1
540,12619.87,12,12,39.647955523804555,1
2094,1193.0590000000002,2,18,372.9949809831838,1
540,10265.17,12,12,47.93536182765107,1
540,7924.705,12,12,60.50620160554327,1
540,7924.705,12,12,60.50620160554327,1
540,10910.178,12,12,45.33937276168333,1
540,8500.377999999999,12,12,56.83984363569534,1
540,13554.863,12,12,37.10100191255665,1
540,9394.785,12,12,51.94912641290801,1
540,12619.87,12,12,39.647955523804555,1
540,12437.093,12,12,40.18726371842481,1
540,9394.785,12,12,51.94912641290801,1
540,12753.002,12,12,39.264154836885794,1
540,8987.557999999999,12,12,54.06727049795355,1
540,8783.844000000001,12,12,55.19303046941468,1
2870,1144.7259999999999,2,18,1173.1102248026089,1
540,8987.557999999999,12,12,54.06727049795355,1
540,10604.687,12,12,46.53292243039385,1
540,9710.929,12,12,50.415794932447035,1
540,12437.093,12,12,40.18726371842481,1
540,11131.27,12,12,44.51306417217653,1
540,13476.579,12,12,37.301630447359145,1
540,11131.27,12,12,44.51306417217653,1
450,12485.029,10,10,33.37033980423772,1
450,13233.582999999999,10,10,31.615370493852463,1
450,12485.029,10,10,33.37033980423772,1
450,13233.582999999999,10,10,31.615370493852463,1
450,12852.683,10,10,32.48468184827444,1
104,0.009000000000000001,2,2,103.99906400842393,0
450,12852.683,10,10,32.48468184827444,1
360,13501.93,8,8,24.824282009360132,1
360,14105.295,8,8,23.832702373571653,1
450,13842.39,10,10,30.318567292733853,1
2100,1060.7230000000002,2,18,388.2132630149709,1
450,13532.341,10,10,30.965417065289067,1
360,14105.295,8,8,23.832702373571653,1
360,13501.93,8,8,24.824282009360132,1
450,13532.341,10,10,30.965417065289067,1
360,14352.137,8,8,23.44950413092327,1
450,13842.39,10,10,30.318567292733853,1
360,13996.815,8,8,24.00509708228047,1
360,14352.137,8,8,23.44950413092327,1
360,13996.815,8,8,24.00509708228047,1
46,0.0,1,1,46.0,0
46,0.0,1,1,46.0,0
46,0.0,1,1,46.0,0
46,0.0,1,1,46.0,0
360,14466.011999999999,8,8,23.276847321727153,1
104,0.004,2,2,103.999584001664,0
360,14466.011999999999,8,8,23.276847321727153,1
270,14032.925000000001,6,6,17.960576534506757,1
270,14154.015,6,6,17.817060363210675,1
270,14032.925000000001,6,6,17.960576534506757,1
270,14154.015,6,6,17.817060363210675,1
180,14404.74,4,4,11.684715224015465,1
180,13584.999,4,4,12.341447537980633,1
2784,823.816,4,16,1379.5251275347953,1
180,14404.74,4,4,11.684715224015465,1
104,0.002,2,2,103.999792000416,0
1882,865.341,2,18,436.38133724611214,1
180,13584.999,4,4,12.341447537980633,1
2054,1547.814,2,18,311.63970368323595,1
2054,1547.814,2,18,311.63970368323595,1
2870,1135.329,2,18,1178.2727626515632,1
104,0.009000000000000001,2,2,103.99906400842393,0
2784,564.178,4,16,1608.5125861634672,1
104,0.005,2,2,103.99948000259998,0
1886,1162.776,2,18,373.59393668137614,1
2784,909.413,4,16,1317.6824500514033,1
2784,680.32,4,16,1497.33384117311,1
104,0.006,2,2,103.99937600374398,0
2784,1107.644,4,16,1193.7499881384142,1
2018,1030.141,0,20,403.9128316703126,1
2018,1030.141,0,20,403.9128316703126,1
1880,914.865,2,18,424.0507816477924,1
2784,519.74,4,16,1655.5463434534854,1
2870,965.3620000000001,2,18,1280.1712865110856,1
1986,525.107,2,18,527.1761260029624,0
2784,680.611,4,16,1497.074575853663,1
1902,754.019,2,18,470.9185020230682,1
2784,648.667,4,16,1526.0813736188084,1
1888,930.509,2,18,424.7584445345761,1
2060,673.393,2,18,475.68024964846876,0
2784,536.867,4,16,1637.0967689461743,1
2870,605.5279999999999,2,18,1567.085718841403,1
180,4116.5380000000005,4,4,35.1800377520894,1
180,4425.197,4,4,33.178518678676554,1
180,2653.381,4,4,49.26943015250804,1
180,3851.527,4,4,37.10172075719665,1
2784,326.48,4,16,1896.7492913575777,1
90,0.001,2,2,89.99991000009001,0
1994,793.669,0,20,461.6236328999386,1
180,3118.245,4,4,43.70793869718776,1
180,6853.057,4,4,22.921010251167157,1
180,5485.879,4,4,27.752599146545904,1
180,5485.879,4,4,27.752599146545904,1
180,8616.761,4,4,18.717320727841734,1
180,5816.676,4,4,26.405831815975997,1
2870,754.171,2,18,1434.295744257544,1
180,5816.676,4,4,26.405831815975997,1
180,8548.743,4,4,18.850648718894202,1
2154,710.911,2,18,480.4457975897052,0
180,6328.546,4,4,24.561488731871233,1
180,4921.17,4,4,30.39939741638899,1
180,8616.761,4,4,18.717320727841734,1
180,6328.546,4,4,24.561488731871233,1
180,6853.057,4,4,22.921010251167157,1
180,7062.411,4,4,22.325827844797292,1
180,7861.438,4,4,20.312730281473502,1
180,8548.743,4,4,18.850648718894202,1
180,7062.411,4,4,22.325827844797292,1
180,7861.438,4,4,20.312730281473502,1
2112,928.033,4,20,471.98362268695604,1
2870,984.082,2,18,1268.0927501988326,1
1942,894.672,2,18,437.0149556229258,1
2784,637.203,4,16,1536.7672793172258,1
1948,1707.526,0,20,293.99533005407886,1
2870,1888.722,2,18,870.9733923859756,1
2870,1752.792,2,18,913.9811507734693,1
2784,664.868,4,16,1511.2309204093058,1
2128,966.3199999999999,0,20,407.86850563489156,1
90,0.003,2,2,89.99973000081,0
2870,919.539,2,18,1310.731378732081,1
90,0.009000000000000001,2,2,89.99919000728994,0
90,0.005,2,2,89.99955000224999,0
90,0.003,2,2,89.99973000081,0
2120,1030.7710000000002,2,18,391.9693554812433,1
90,0.006,2,2,89.99946000323999,0
90,0.003,2,2,89.99973000081,0
90,0.002,2,2,89.99982000035999,0
90,0.007,2,2,89.99937000440995,0
2784,531.907,4,16,1642.3973517974657,1
90,0.001,2,2,89.99991000009001,0
90,0.003,2,2,89.99973000081,0
2022,521.871,2,18,524.3545609319056,0
2784,504.359,4,16,1672.4731264279337,1
90,0.003,2,2,89.99973000081,0
2870,824.14,2,18,1379.2800991151996,1
1902,993.937,2,18,408.2375722001247,1
90,0.001,2,2,89.99991000009001,0
90,0.009000000000000001,2,2,89.99919000728994,0
90,0.009000000000000001,2,2,89.99919000728994,0
1876,695.4599999999999,2,18,468.30948533141446,0
90,0.009000000000000001,2,2,89.99919000728994,0
2870,708.3580000000001,2,18,1472.759222598542,1
90,0.006,2,2,89.99946000323999,0
2020,891.644,0,20,434.54265178860294,1
90,0.009000000000000001,2,2,89.99919000728994,0
270,3503.564,6,6,59.952517606056006,1
270,4241.288,6,6,51.514055323805906,1
270,3222.28,6,6,63.946493363775026,1
270,3191.2129999999997,6,6,64.42049115614024,1
90,0.009000000000000001,2,2,89.99919000728994,0
2784,1419.8509999999999,4,16,1039.7334381331743,1
270,4151.144,6,6,52.415541091454635,1
270,3832.335,6,6,55.873609755946134,1
90,0.001,2,2,89.99991000009001,0
180,7243.108,4,4,21.83642383431104,1
180,8388.964,4,4,19.171444261582003,1
180,6824.353,4,4,23.005097034860263,1
180,3955.623,4,4,36.32237561251128,1
180,4201.661999999999,4,4,34.60432454088713,1
180,6824.353,4,4,23.005097034860263,1
180,6454.93,4,4,24.145095929807525,1
2870,1002.75,2,18,1256.272625140432,1
180,2945.057,4,4,45.62671718051222,1
180,6454.93,4,4,24.145095929807525,1
180,8388.964,4,4,19.171444261582003,1
180,6082.900000000001,4,4,25.413319403069362,1
1928,834.716,2,18,439.30504775671005,1
180,3747.806,4,4,37.91224831006153,1
180,4674.321,4,4,31.721857117353778,1
180,4813.8820000000005,4,4,30.96038068884095,1
180,4611.3189999999995,4,4,32.07801944605181,1
180,10007.797,4,4,16.352045736308547,1
180,7243.108,4,4,21.83642383431104,1
180,2882.9829999999997,4,4,46.35611332833546,1
180,6082.900000000001,4,4,25.413319403069362,1
180,10007.797,4,4,16.352045736308547,1
180,3361.663,4,4,41.268662893029564,1
1988,1030.5439999999999,0,20,393.9830902457667,1
2068,1625.263,0,20,302.445888278622,1
2784,1043.684,4,16,1231.1100933412408,1
2784,1331.9650000000001,4,16,1078.9184228751287,1
2784,567.149,4,16,1605.4631691051711,1
2056,771.624,2,18,452.69199333492884,1
1906,1467.967,2,18,331.4468953596219,1
2870,848.724,2,18,1360.938679867844,1
2870,1696.224,2,18,933.15688904186,1
2130,1477.723,0,20,320.4555150030895,1
2130,1477.723,0,20,320.4555150030895,1
2130,1477.723,0,20,320.4555150030895,1
2784,786.762,4,16,1408.1338197252908,1
2086,831.332,2,18,444.48521622513016,1
2086,831.332,2,18,444.48521622513016,1
2086,831.332,2,18,444.48521622513016,1
90,0.002,2,2,89.99982000035999,0
2784,953.075,4,16,1288.224978559451,1
2012,1251.72,0,20,365.9424795267618,1
90,0.005,2,2,89.99955000224999,0
90,0.003,2,2,89.99973000081,0
90,0.005,2,2,89.99955000224999,0
2870,1342.54,2,18,1074.047828425555,1
90,0.003,2,2,89.99973000081,0
90,0.009000000000000001,2,2,89.99919000728994,0
2870,1334.666,2,18,1077.6702106425503,1
90,0.003,2,2,89.99973000081,0
2106,989.53,0,20,399.0892321302016,1
90,0.009000000000000001,2,2,89.99919000728994,0
90,0.003,2,2,89.99973000081,0
90,0.003,2,2,89.99973000081,0
2784,806.647,4,16,1392.6350858800863,1
2064,745.306,2,18,456.08048101593647,1
90,0.008,2,2,89.99928000575996,0
90,0.009000000000000001,2,2,89.99919000728994,0
450,7426.921,10,10,53.40028700874257,1
450,7950.2699999999995,10,10,50.27781284810403,1
450,5773.157999999999,10,10,66.4387276954118,1
450,9674.039,10,10,42.15836198462456,1
450,7426.921,10,10,53.40028700874257,1
450,9252.762999999999,10,10,43.89060782932367,1
450,7950.2699999999995,10,10,50.27781284810403,1
450,9827.467999999999,10,10,41.5609632833826,1
450,7688.281,10,10,51.793904916288966,1
450,9827.467999999999,10,10,41.5609632833826,1
450,6335.14,10,10,61.34852231859242,1
450,7688.281,10,10,51.793904916288966,1
450,5773.157999999999,10,10,66.4387276954118,1
450,5574.722000000001,10,10,68.44395854303801,1
450,9252.762999999999,10,10,43.89060782932367,1
450,5574.722000000001,10,10,68.44395854303801,1
450,9674.039,10,10,42.15836198462456,1
450,6335.14,10,10,61.34852231859242,1
2870,1401.762,2,18,1047.564246582301,1
360,9244.458,8,8,35.140951331929905,1
360,10896.022,8,8,30.262217067184306,1
360,9810.209,8,8,33.30185383094813,1
360,10896.022,8,8,30.262217067184306,1
360,10100.009,8,8,32.432406135886914,1
360,11026.482,8,8,29.933940781684953,1
1888,825.4399999999999,2,18,439.3461302480498,1
360,10100.009,8,8,32.432406135886914,1
360,9810.209,8,8,33.30185383094813,1
360,11026.482,8,8,29.933940781684953,1
360,9244.458,8,8,35.140951331929905,1
270,12235.635,6,6,20.39947460019863,1
270,13488.472,6,6,18.635505524668165,1
270,13488.472,6,6,18.635505524668165,1
1936,580.321,2,18,516.3507920226333,0
270,10558.953000000001,6,6,23.358516986789372,1
270,13555.365,6,6,18.549861168029796,1
270,13934.936,6,6,18.07841694132469,1
270,12235.635,6,6,20.39947460019863,1
270,13934.936,6,6,18.07841694132469,1
270,13555.365,6,6,18.549861168029796,1
270,10558.953000000001,6,6,23.358516986789372,1
180,14607.386,4,4,11.533001106014806,1
180,14334.975,4,4,11.73787371678141,1
180,14186.231,4,4,11.852842222668679,1
46,0.0,1,1,46.0,0
46,0.0,1,1,46.0,0
46,0.0,1,1,46.0,0
46,0.0,1,1,46.0,0
180,14241.939,4,4,11.809521085211008,1
180,14607.386,4,4,11.533001106014806,1
180,14186.231,4,4,11.852842222668679,1
180,13350.617,4,4,12.54301470104038,1
794,531.962,4,16,343.35055308160383,0
848,537.1179999999999,4,16,377.32952187145037,0
848,537.1179999999999,4,16,377.32952187145037,0
866,835.214,4,16,325.84755783249256,1
954,657.346,2,18,362.02458629640404,0
834,421.131,4,16,398.2743322044203,0
834,421.131,4,16,398.2743322044203,0
894,815.8109999999999,4,16,344.74953615767276,1
890,392.154,4,16,446.7896511449164,0
1018,872.779,2,18,354.5533135516791,1
890,640.331,2,18,326.76331789132803,0
848,495.73499999999996,4,16,387.7692238264131,0
848,495.73499999999996,4,16,387.7692238264131,0
858,683.388,4,16,350.48366746109633,0
880,398.21299999999997,4,16,437.70155190947304,0
880,398.21299999999997,4,16,437.70155190947304,0
892,1409.594,2,18,223.27412833863295,1
878,1117.99,4,16,288.00891411196466,1
78,0.009000000000000001,2,2,77.99929800631794,0
46,0.0,1,1,46.0,0
1004,895.598,2,18,342.8997076384339,1
78,0.003,2,2,77.999766000702,0
796,643.0590000000001,4,16,321.35181998942215,0
854,648.795,4,16,355.41107293508287,0
888,510.44800000000004,4,16,410.47424340328166,0
78,0.007,2,2,77.99945400382197,0
1006,1179.1750000000002,2,18,299.1957965743917,1
78,0.009000000000000001,2,2,77.99929800631794,0
938,524.3299999999999,4,16,439.53737051688285,0
938,524.3299999999999,4,16,439.53737051688285,0
886,614.274,4,16,382.8346364991321,0
78,0.004,2,2,77.999688001248,0
886,614.274,4,16,382.8346364991321,0
964,837.386,2,18,331.9933862563446,1
878,430.535,4,16,426.41389410255607,0
78,0.009000000000000001,2,2,77.99929800631794,0
13512,1136.338,10,26,6159.137739440106,1
922,1055.835,2,18,276.2867642588048,1
864,643.301,4,16,362.6846207724574,0
78,0.004,2,2,77.999688001248,0
864,643.301,4,16,362.6846207724574,0
798,527.706,4,16,346.925390094691,0
2834,642.2339999999999,4,16,1562.505708687069,1
910,438.336,4,16,446.3491145323485,0
78,0.009000000000000001,2,2,77.99929800631794,0
876,524.547,4,16,398.80698987961665,0
934,706.168,2,18,339.9430771178454,0
78,0.003,2,2,77.999766000702,0
2618,705.9499999999999,4,16,1377.5315806442159,1
798,583.201,4,16,334.7648213966515,0
78,0.003,2,2,77.999766000702,0
922,931.0,4,16,338.684619368203,1
1418,1407.458,4,16,477.68226901570034,1
824,424.221,4,16,390.3888511684633,0
890,433.736,4,16,433.831611956455,0
78,0.005,2,2,77.99961000194999,0
958,658.398,2,18,364.20690328859536,0
864,375.984,4,16,433.14457144850525,0
864,375.984,4,16,433.14457144850525,0
890,617.426,4,16,384.5616430056151,0
78,0.004,2,2,77.999688001248,0
920,870.171,4,16,348.6312214230677,1
78,0.008,2,2,77.99937600499196,0
880,595.915,4,16,383.4790700005953,0
